r,g,b,digit,VAE log-likelihood,WWDC* conditional log-likelihood,WWDC* unconditional log-likelihood,image,projection_x,projection_y
0.24333228,0.31679532,0.87745744,7,25.16088104248047,-75.36231994628906,-74.4345932006836,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_114.png"" alt=""drawing"" style=""width:56px;""/>",-4.3602834,5.6948624
0.8378064,0.5771405,0.83156216,4,11.351234436035156,-90.91168212890625,-80.84265899658203,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_115.png"" alt=""drawing"" style=""width:56px;""/>",-10.301366,-3.569999
0.37136656,0.676346,0.5262681,4,15.540565490722656,-68.7996826171875,-70.53569030761719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_116.png"" alt=""drawing"" style=""width:56px;""/>",3.3813891,1.1123366
0.48612595,0.6937653,0.20720501,4,21.424842834472656,-71.7340087890625,-74.11854553222656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_117.png"" alt=""drawing"" style=""width:56px;""/>",5.668049,0.4240324
0.22785062,0.5008461,0.77851516,9,25.746604919433594,-72.40347290039062,-72.28373718261719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_118.png"" alt=""drawing"" style=""width:56px;""/>",3.4683168,-2.9325745
0.21648149,0.88555783,0.5689375,2,-15.921073913574219,-73.10492706298828,-75.98811340332031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_119.png"" alt=""drawing"" style=""width:56px;""/>",8.046143,0.5283857
0.76898164,0.32862929,0.927931,5,-2.1246337890625,-76.38240814208984,-76.3760986328125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_120.png"" alt=""drawing"" style=""width:56px;""/>",1.2495841,-6.9322968
0.326197,0.31808868,0.3465239,4,29.41297149658203,-72.29617309570312,-68.53067779541016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_121.png"" alt=""drawing"" style=""width:56px;""/>",-0.21326573,-3.3887663
0.05596035,0.17138916,0.58362824,7,19.789527893066406,-69.13023376464844,-71.73955535888672,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_122.png"" alt=""drawing"" style=""width:56px;""/>",2.8972354,2.6771755
0.486747,0.0796957,0.34666696,6,2.3507461547851562,-70.36004638671875,-70.71537780761719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_123.png"" alt=""drawing"" style=""width:56px;""/>",3.731726,-3.6335356
0.86678797,0.9309727,0.75559205,7,-5.228294372558594,-99.82587432861328,-105.67414093017578,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_124.png"" alt=""drawing"" style=""width:56px;""/>",-5.6638,2.387319
0.7102679,0.27364817,0.32491177,9,33.723899841308594,-67.58409881591797,-67.98846435546875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_125.png"" alt=""drawing"" style=""width:56px;""/>",1.0077167,3.156702
0.26971593,0.8394509,0.9460352,0,13.74493408203125,-84.494384765625,-79.41710662841797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_126.png"" alt=""drawing"" style=""width:56px;""/>",2.4687684,9.5159645
0.27280274,0.5809822,0.81495345,5,33.40583801269531,-71.48638916015625,-76.2589111328125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_127.png"" alt=""drawing"" style=""width:56px;""/>",-0.96924657,-9.78778
0.18485047,0.38759786,0.90324885,8,25.99042510986328,-71.79039001464844,-74.35334777832031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_128.png"" alt=""drawing"" style=""width:56px;""/>",1.5536883,3.2576163
0.87641156,0.74567175,0.6064488,5,20.375038146972656,-71.88883209228516,-74.5682601928711,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_129.png"" alt=""drawing"" style=""width:56px;""/>",-2.6693552,-2.4801438
0.89001465,0.69465226,0.365305,6,43.82685089111328,-70.96405792236328,-71.19225311279297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_130.png"" alt=""drawing"" style=""width:56px;""/>",-1.2331204,-2.9417987
0.7779735,0.75608605,0.122535735,6,34.838111877441406,-69.24940490722656,-71.32897186279297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_131.png"" alt=""drawing"" style=""width:56px;""/>",-0.21829504,-2.104311
0.2388892,0.45380318,0.39113408,5,22.824073791503906,-68.82170104980469,-68.56503295898438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_132.png"" alt=""drawing"" style=""width:56px;""/>",0.42440677,-6.839138
0.5714532,0.9455573,0.680221,7,10.489791870117188,-95.6021728515625,-96.18697357177734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_133.png"" alt=""drawing"" style=""width:56px;""/>",11.614991,0.97896516
0.81626934,0.33453345,0.840813,8,19.153945922851562,-75.56742858886719,-80.2101058959961,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_134.png"" alt=""drawing"" style=""width:56px;""/>",3.3224492,1.1883227
0.66549677,0.09214185,0.8195154,1,30.19219207763672,-68.4981460571289,-68.35831451416016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_135.png"" alt=""drawing"" style=""width:56px;""/>",-3.8794317,2.1888213
0.13725397,0.92648125,0.4533677,0,15.626419067382812,-72.31312561035156,-76.574951171875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_136.png"" alt=""drawing"" style=""width:56px;""/>",5.6351924,1.6193693
0.93717206,0.12134601,0.5916076,1,25.568496704101562,-71.76864624023438,-70.40725708007812,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_137.png"" alt=""drawing"" style=""width:56px;""/>",-4.0381374,0.5589669
0.3345001,0.2085576,0.78959084,6,26.49024200439453,-70.99549865722656,-70.82550048828125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_138.png"" alt=""drawing"" style=""width:56px;""/>",2.973473,-2.3844492
0.25893846,0.6471058,0.26718464,4,15.720359802246094,-67.93745422363281,-67.50609588623047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_139.png"" alt=""drawing"" style=""width:56px;""/>",-0.43102795,-3.6533384
0.4659373,0.7065051,0.12594417,6,27.729598999023438,-69.36312866210938,-70.553955078125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_140.png"" alt=""drawing"" style=""width:56px;""/>",-2.9942596,2.992071
0.11153771,0.45129478,0.44208896,7,9.531669616699219,-71.36992645263672,-76.34872436523438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_141.png"" alt=""drawing"" style=""width:56px;""/>",5.9975915,6.1663847
0.23262233,0.24690916,0.31226996,3,10.524185180664062,-73.66449737548828,-70.42225646972656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_142.png"" alt=""drawing"" style=""width:56px;""/>",6.501574,1.5224797
0.4669628,0.6199404,0.3730651,1,11.19427490234375,-65.66277313232422,-66.13335418701172,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_143.png"" alt=""drawing"" style=""width:56px;""/>",-2.7558453,2.5189896
0.29517353,0.7842396,0.88122475,7,18.758758544921875,-75.19570922851562,-75.9334945678711,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_144.png"" alt=""drawing"" style=""width:56px;""/>",4.9980955,-5.1875315
0.47175172,0.78785384,0.44199234,1,29.789146423339844,-70.33812713623047,-70.36740112304688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_145.png"" alt=""drawing"" style=""width:56px;""/>",4.2256336,2.1636665
0.40791273,0.8606611,0.3633591,8,19.328041076660156,-70.60469055175781,-73.48990631103516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_146.png"" alt=""drawing"" style=""width:56px;""/>",9.133415,-1.185208
0.1787913,0.76530755,0.839427,2,16.275100708007812,-70.97978210449219,-73.62459564208984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_147.png"" alt=""drawing"" style=""width:56px;""/>",5.3868256,-2.384057
0.9224758,0.35749638,0.29923812,0,35.730613708496094,-70.89997100830078,-72.08354949951172,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_148.png"" alt=""drawing"" style=""width:56px;""/>",3.9975297,-2.6180604
0.7875554,0.65182066,0.15381967,2,-10.162635803222656,-85.94933319091797,-75.92306518554688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_149.png"" alt=""drawing"" style=""width:56px;""/>",1.8750381,7.637604
0.29524526,0.74320185,0.71543807,9,0.06613922119140625,-72.75446319580078,-72.12242126464844,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_150.png"" alt=""drawing"" style=""width:56px;""/>",7.6330686,-0.0020743385
0.42295226,0.26616234,0.89605886,9,21.394683837890625,-75.54994201660156,-71.04214477539062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_151.png"" alt=""drawing"" style=""width:56px;""/>",5.6720595,3.0734494
0.27189127,0.35190845,0.7583725,5,14.887313842773438,-72.67039489746094,-74.0384521484375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_152.png"" alt=""drawing"" style=""width:56px;""/>",-5.8006682,-2.597083
0.5446921,0.7205451,0.38305643,5,-2.8524322509765625,-72.76850891113281,-72.9637680053711,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_153.png"" alt=""drawing"" style=""width:56px;""/>",2.4862769,-0.2511735
0.8333863,0.21304896,0.5285961,1,38.21075439453125,-73.64250183105469,-71.58086395263672,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_154.png"" alt=""drawing"" style=""width:56px;""/>",-1.2502246,3.9184008
0.086592466,0.7664487,0.49904218,5,7.115806579589844,-67.79655456542969,-72.32946014404297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_155.png"" alt=""drawing"" style=""width:56px;""/>",-3.4462621,-1.861783
0.8607786,0.6155393,0.8345817,6,3.2670135498046875,-83.75450897216797,-86.33267211914062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_156.png"" alt=""drawing"" style=""width:56px;""/>",9.193044,-4.0766253
0.6433911,0.7691354,0.38308042,0,24.391319274902344,-65.56036376953125,-69.50489044189453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_157.png"" alt=""drawing"" style=""width:56px;""/>",3.169635,1.5358189
0.836089,0.1302724,0.5311174,3,15.274253845214844,-78.44054412841797,-77.81800842285156,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_158.png"" alt=""drawing"" style=""width:56px;""/>",6.3690586,6.146543
0.097848296,0.81475776,0.24396409,4,45.86719512939453,-73.12348937988281,-72.34014892578125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_159.png"" alt=""drawing"" style=""width:56px;""/>",-0.6858638,8.895545
0.5092209,0.08052375,0.29730996,4,30.549484252929688,-69.29059600830078,-69.2890396118164,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_160.png"" alt=""drawing"" style=""width:56px;""/>",-3.3610392,-4.347138
0.31130016,0.8094901,0.08603735,6,25.16595458984375,-71.55690002441406,-75.36922454833984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_161.png"" alt=""drawing"" style=""width:56px;""/>",-0.70652676,-1.7798948
0.7285429,0.8772297,0.3744777,5,35.33478546142578,-67.72088623046875,-73.04579162597656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_162.png"" alt=""drawing"" style=""width:56px;""/>",0.21681868,-0.42307824
0.6057733,0.78154385,0.9245321,4,30.744483947753906,-71.71778869628906,-74.36980438232422,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_163.png"" alt=""drawing"" style=""width:56px;""/>",4.6070757,6.7667165
0.66008,0.6417629,0.91068834,6,24.014663696289062,-74.80130004882812,-75.2732925415039,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_164.png"" alt=""drawing"" style=""width:56px;""/>",3.0384376,0.8382253
0.7118824,0.568315,0.49039486,5,30.97541046142578,-68.34294128417969,-69.03825378417969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_165.png"" alt=""drawing"" style=""width:56px;""/>",1.5276617,-4.775739
0.91065466,0.28355873,0.1713955,4,20.300369262695312,-75.50196075439453,-75.12654113769531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_166.png"" alt=""drawing"" style=""width:56px;""/>",-0.89126486,5.2339582
0.45133546,0.10120095,0.22376819,5,27.118690490722656,-71.2480239868164,-69.56217956542969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_167.png"" alt=""drawing"" style=""width:56px;""/>",-5.082755,-1.210767
0.66213226,0.41691342,0.55461544,1,34.530479431152344,-65.84258270263672,-66.74282836914062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_168.png"" alt=""drawing"" style=""width:56px;""/>",-3.8087628,0.6167238
0.7863704,0.14008886,0.8259894,4,-3.6433639526367188,-71.86786651611328,-73.80081176757812,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_169.png"" alt=""drawing"" style=""width:56px;""/>",0.02298179,0.5446342
0.85471994,0.5833676,0.46076423,4,34.42945861816406,-71.84061431884766,-74.99333953857422,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_170.png"" alt=""drawing"" style=""width:56px;""/>",3.4326704,3.8344278
0.346007,0.37095615,0.07916967,7,22.55120849609375,-72.7921371459961,-72.050537109375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_171.png"" alt=""drawing"" style=""width:56px;""/>",-2.8548596,-6.7474008
0.36481243,0.59233093,0.5386367,2,-4.303703308105469,-80.7130126953125,-83.85858154296875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_172.png"" alt=""drawing"" style=""width:56px;""/>",-4.418717,-5.3637404
0.47218388,0.5516684,0.30867776,3,41.341957092285156,-68.29476928710938,-67.8291015625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_173.png"" alt=""drawing"" style=""width:56px;""/>",-7.251509,2.3982987
0.0858415,0.26771796,0.46820065,2,8.3404541015625,-67.884765625,-70.23419952392578,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_174.png"" alt=""drawing"" style=""width:56px;""/>",3.4435852,-2.0241513
0.4664017,0.4334965,0.3197314,7,45.40031433105469,-72.6117935180664,-68.77486419677734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_175.png"" alt=""drawing"" style=""width:56px;""/>",-6.9079943,-7.7239237
0.41557828,0.34583935,0.4599573,1,45.67340087890625,-70.2425308227539,-70.384765625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_176.png"" alt=""drawing"" style=""width:56px;""/>",-4.1158304,1.0934103
0.7638524,0.64304656,0.5409522,8,33.837371826171875,-79.61538696289062,-77.2027816772461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_177.png"" alt=""drawing"" style=""width:56px;""/>",9.064544,3.1224082
0.55308515,0.7978252,0.33220977,1,62.86912536621094,-66.34556579589844,-67.0667724609375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_178.png"" alt=""drawing"" style=""width:56px;""/>",-2.3498144,3.4102433
0.4741948,0.43093914,0.17501894,8,19.39459991455078,-71.1484375,-72.82115173339844,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_179.png"" alt=""drawing"" style=""width:56px;""/>",-0.15903819,-0.3029101
0.6769675,0.8512111,0.74432397,1,46.382667541503906,-68.85773468017578,-69.3486328125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_180.png"" alt=""drawing"" style=""width:56px;""/>",-4.8794374,2.1040826
0.22622408,0.9092181,0.30022383,8,21.057052612304688,-77.00092315673828,-80.43775939941406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_181.png"" alt=""drawing"" style=""width:56px;""/>",6.130027,0.273723
0.58887243,0.16585366,0.3751988,5,34.13407897949219,-66.65884399414062,-69.3958969116211,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_182.png"" alt=""drawing"" style=""width:56px;""/>",1.6881785,2.6209068
0.1592388,0.43198496,0.9294723,0,14.735076904296875,-82.33480834960938,-77.23375701904297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_183.png"" alt=""drawing"" style=""width:56px;""/>",6.555541,-3.6628258
0.6648498,0.6324027,0.72909987,8,2.0043869018554688,-76.795166015625,-76.30132293701172,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_184.png"" alt=""drawing"" style=""width:56px;""/>",-5.200902,9.055056
0.71229476,0.6788602,0.3869489,9,16.291275024414062,-69.74230194091797,-69.80148315429688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_185.png"" alt=""drawing"" style=""width:56px;""/>",5.5164824,-2.3188143
0.67358184,0.50975823,0.10240966,2,5.578147888183594,-73.63478088378906,-78.53177642822266,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_186.png"" alt=""drawing"" style=""width:56px;""/>",-6.838018,-2.8114104
0.88211405,0.797905,0.7305194,5,-7.020561218261719,-77.58221435546875,-77.83273315429688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_187.png"" alt=""drawing"" style=""width:56px;""/>",-5.689608,-4.1174374
0.57475984,0.71553636,0.49408433,0,-21.100772857666016,-73.93779754638672,-73.78492736816406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_188.png"" alt=""drawing"" style=""width:56px;""/>",-3.3894947,-7.8280206
0.6842012,0.36842155,0.7402895,1,31.38324737548828,-73.96805572509766,-72.6820297241211,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_189.png"" alt=""drawing"" style=""width:56px;""/>",-1.194114,6.812014
0.15984541,0.7089057,0.9066702,1,4.4415130615234375,-77.559326171875,-74.84259033203125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_190.png"" alt=""drawing"" style=""width:56px;""/>",-5.3796034,2.7977395
0.19535726,0.8977566,0.71702325,1,16.38642120361328,-84.63600158691406,-79.07206726074219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_191.png"" alt=""drawing"" style=""width:56px;""/>",-4.1209087,5.1900992
0.20681615,0.8065171,0.859686,0,36.97575378417969,-73.8171157836914,-74.98283386230469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_192.png"" alt=""drawing"" style=""width:56px;""/>",-2.333466,-1.8891088
0.80345315,0.5743351,0.3275007,9,18.2806396484375,-74.146484375,-70.32465362548828,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_193.png"" alt=""drawing"" style=""width:56px;""/>",4.059537,3.588368
0.33625528,0.7245962,0.55862886,0,25.87639617919922,-72.39237976074219,-69.45468139648438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_194.png"" alt=""drawing"" style=""width:56px;""/>",2.2160742,2.208836
0.5804343,0.5672604,0.28167495,3,10.562248229980469,-72.4219741821289,-72.7810287475586,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_195.png"" alt=""drawing"" style=""width:56px;""/>",-3.7613595,8.316845
0.36762902,0.56428367,0.7771972,1,22.182693481445312,-72.77262878417969,-68.2040786743164,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_196.png"" alt=""drawing"" style=""width:56px;""/>",-6.8797803,-1.3918895
